plant,n_leaves,stem_length,leaf_len_mean,leaf_len_max,roll_mean,roll_std,branch_mean,wav_mean
56,14,0.6948383,0.74036538,0.94844323,189.7776139285714,91.76634868054379,15.759420928571428,0.05631497878571429
57,21,1.0571071,0.7503057838095238,0.9381466,180.70306712380957,109.50220047342762,15.87739228571429,0.05711018776190477
58,26,1.323266,0.7501645196153847,1.0617266,212.11555134615384,101.78104458288885,15.916683357692309,0.05491687526923077
59,20,1.014671,0.7305069544999999,0.9568951,153.61397396000004,104.53420731417184,15.885486460000001,0.05604601915
60,20,1.0047755,0.728338022,0.9235202,152.827067865,94.40771575599497,15.862624239999997,0.05541865345
61,16,0.79919386,0.75085090125,0.9328929,172.470244625,99.22119821683509,15.84178813125,0.0544464008125
62,21,1.0498686,0.742189331904762,0.9700423,152.25409301904762,105.83038590461173,15.8746110952381,0.05494671623809525
63,12,0.5913581,0.730396775,1.0343285,198.4125020833333,100.60661733664544,15.717631058333334,0.05432296383333333
64,22,1.1466303,0.7620449354545453,0.95766926,191.84093561954543,112.84894422678337,15.892110754545456,0.05550199418181818
65,16,0.7894356,0.733154366875,0.8806119,195.492234375,103.87090552398148,15.83489495625,0.056432555125
66,21,1.0341088,0.75651735,0.92186284,203.84140395238094,105.217303347022,15.889080628571431,0.05456020233333333
67,18,0.8850577,0.7800841749999999,0.95240253,185.45703517222222,118.1698217320934,15.842454666666669,0.0548242355
68,18,0.87070066,0.7629059477777779,0.91332334,165.85890483333333,103.39312559082056,15.838373872222226,0.054140735777777775
69,19,0.95891047,0.7468138031578948,0.9591999,179.70265619473685,109.96200659657347,15.849531942105264,0.053833795263157895
70,20,1.0005803,0.7302348725,0.9685945,176.70800688,110.51389385162584,15.871860454999998,0.05387208015
71,18,0.87999135,0.7376839605555555,0.9743752,191.90012633333333,102.742095564561,15.852686849999998,0.05606695527777778
72,9,0.4644452,0.7060800733333333,0.9033165,180.33476177777777,96.8062775132683,15.610122144444444,0.05596098211111111
73,21,1.0387651,0.7420395214285715,0.9909354,186.71833644761907,111.72291701879233,15.87399614761905,0.05583012066666666
74,13,0.6414759,0.7520301815384616,0.8940193,231.22658846153848,100.66044878217552,15.759552738461538,0.05472215707692308
75,26,1.2615756,0.7339624669230769,1.0274132,181.32442130769232,104.79992934342067,15.92085497307692,0.054644439
76,20,1.0104364,0.7634361020000001,0.98002785,192.66895475,104.42542183924391,15.840889444999998,0.0549620366
77,18,0.91720545,0.7505252044444444,0.9985049,148.43550711666663,114.73769310355922,15.824679583333335,0.05291559805555555
78,19,0.9376074,0.7477238531578948,0.9207158,193.80717881578948,100.47910445792812,15.877455057894736,0.055190674526315785
79,22,1.0857195,0.7540291527272728,0.9614921,142.6910143863636,99.30540776404088,15.883784672727273,0.054662911909090915
80,25,1.2755883,0.7415157119999999,0.96843284,221.83029564,104.71463338237109,15.907364231999999,0.05491279236
81,16,0.7985521,0.7538264368750001,0.946753,155.68773868749997,100.09435288557026,15.8458924625,0.0562499878125
82,20,1.0099742,0.7192673660000001,0.90412676,178.95568105,98.01964935546773,15.869084099999998,0.05433309399999999
83,28,1.4556508,0.7494653489285713,0.96159965,173.93739698214287,110.03875329187676,15.929260957142857,0.056450307392857155
84,18,0.9127169,0.7488870688888889,1.0009435,145.6125106111111,104.38116710001388,15.8271217,0.05449379138888889
85,18,0.8565307,0.7470290855555555,0.96601015,188.85170216666668,113.74867226743906,15.844674127777779,0.054212152111111106
86,19,0.9557954,0.7496358252631579,0.928568,179.51176863157897,103.12270938614446,15.836495036842106,0.055525336
87,27,1.346319,0.7500760751851852,0.9169047,179.5362772222222,104.67823553305566,15.910156414814814,0.05463103285185184
88,15,0.74623394,0.7653538493333333,0.98791724,143.06759436666667,101.11171963125906,15.791360266666667,0.05514337106666666
89,21,1.0320692,0.7520564114285714,0.91255295,172.81036333333333,112.83317241466932,15.880599028571428,0.05575944961904762
90,21,1.0924509,0.7519584871428572,0.9615985,174.70013560476187,104.27397487542939,15.86984511904762,0.05549834204761905
91,21,1.0598608,0.7568158952380953,0.97445285,188.21494090476187,113.45072686557421,15.864719847619044,0.055370767095238096
92,29,1.4642074,0.7660343620689655,0.984087,172.7543809310345,104.63341425164528,15.926220482758621,0.05504832631034482
93,17,0.8533557,0.7642583823529412,0.90963584,138.61642170588237,102.90167507014861,15.842506070588232,0.05497672005882353
94,18,0.88406795,0.764984338888889,0.98596907,159.29781483333335,109.0994022827573,15.837178572222221,0.056720930388888875
95,15,0.7540116,0.775636794,0.98110557,174.7147938,97.27491682682039,15.782362860000001,0.057234561133333334
96,13,0.63454247,0.7337326276923076,1.0239568,190.55473369230765,119.1289049698006,15.767772915384613,0.05496932507692308
97,17,0.8699935,0.7451967117647059,0.9264847,146.1325165117647,105.15824477839027,15.845513594117646,0.05454515064705883
98,21,1.0521789,0.7476055676190477,0.9052347,156.09490676190475,107.18937248199913,15.877113071428571,0.05534254780952381
99,16,0.79287237,0.74666789875,0.89916754,191.57155924999998,113.73632541588117,15.80955875625,0.054568876125
100,18,0.9055668,0.7311076783333333,0.947102,231.8951382777778,88.96853180517677,15.860513694444442,0.053927126222222226
101,26,1.3017509,0.7329071538461539,0.92048496,148.97341960384614,105.37251838403682,15.920793019230768,0.05544604442307692
102,26,1.3172752,0.74738907,0.96615726,144.6171696153846,105.62703275830812,15.908613896153847,0.056156275500000005
103,22,1.0943701,0.7471334209090912,0.9273912,201.6778070909091,95.43455650468813,15.888841045454543,0.054423069136363626
104,19,0.95707023,0.7500615178947369,0.99739474,203.5116666105263,114.63082420037146,15.86829172631579,0.05512339042105263
105,18,0.90833545,0.7876712133333332,0.92642224,160.28842899999998,97.20318395079215,15.824379477777777,0.05587220022222222
106,18,0.9186723,0.7666284444444443,0.9959272,195.48035132777778,109.09901539701053,15.837185194444446,0.0551004165
107,22,1.098931,0.7496881663636362,0.9798528,190.91002860454546,98.61523422691378,15.863552645454547,0.054257930909090916
108,19,0.9730032,0.717668187368421,0.8885625,196.62876264736843,113.92266621493927,15.864579805263157,0.053919357368421045
109,22,1.052965,0.7658813013636365,0.9774733,169.52805911363632,115.78037347463192,15.881525900000002,0.05620924236363636
110,18,0.9124037,0.73771649,0.9826182,235.0087406444444,103.43980976394992,15.84626558888889,0.05456938383333334
111,18,0.9247309,0.731404978888889,0.88728124,142.54333816111114,109.39475597766562,15.846956283333334,0.05472709422222222
112,11,0.56461245,0.7508983627272727,0.9537999,200.64988927272728,103.7180521086066,15.710567027272726,0.05538111345454546
113,21,1.032892,0.7479279033333333,0.98034215,181.0749207652381,118.93876874761003,15.874777119047618,0.05512552952380952
114,18,0.8577741,0.746846616111111,0.9280821,190.5715545,98.66358395495163,15.841608172222221,0.05493654638888889
115,23,1.1312753,0.7551674165217391,1.0690948,192.41670326086953,107.74997353437605,15.890328408695655,0.05500825304347826
116,20,1.0467483,0.7689772445,0.96440685,235.74901359999998,99.82588806199507,15.865999525000001,0.056916108099999994
117,23,1.1382825,0.748462958695652,0.9748021,183.45922221739127,112.7356261837671,15.886500621739135,0.053940542
118,26,1.3186238,0.767361768076923,0.9701912,147.95730447807694,100.86423548577578,15.928833953846153,0.055962158230769235
119,25,1.3054466,0.7791696827999999,0.9256501,174.83553227999997,104.700854377254,15.919465456000003,0.05627689136
120,18,0.90911937,0.75934926,0.9579515,175.58356111111112,104.80591084918201,15.831838900000001,0.055220986
121,25,1.2874104,0.7547782192,0.95432365,171.88745796,113.38021627856405,15.921250223999998,0.054815939880000004
122,18,0.8751576,0.7215874405555556,0.89485896,200.51808111111112,102.7615626788569,15.841417177777778,0.05466196172222222
123,15,0.7257802,0.757466402,0.8941419,197.94284377333332,115.10943371057199,15.794731146666667,0.05425446953333334
124,20,1.0169222,0.7253370235000001,0.9446236,158.30045642500005,104.31374386028588,15.878086865,0.05365946135000001
125,19,0.95799226,0.6969079810526315,0.94165826,177.48929747368422,112.52697424174008,15.875980484210528,0.05500988684210526
126,17,0.8311482,0.7718502829411764,0.97149956,194.36667547058823,104.14442721559618,15.810876047058825,0.054326574823529414
127,25,1.2084275,0.7161658468000001,0.9218999,202.26878108000005,100.66879043057438,15.904876276,0.0547208952
128,19,0.9639601,0.7407774836842106,0.9419052,167.24201068421056,101.23950580946976,15.867165789473685,0.0538819134736842
129,14,0.7058735,0.7372946107142856,0.9099385,194.882679,100.74389371140978,15.784588371428573,0.054839472571428564
130,26,1.3099102,0.7450272280769231,0.99708176,218.99805173076928,97.62351871509287,15.913282226923078,0.054990163923076915
131,15,0.7422305,0.73737674,0.90557796,146.96116519999998,98.24835350483244,15.748345126666667,0.056974213133333326
132,14,0.706017,0.7362385035714286,0.9206966,176.39462985714286,99.06126825858263,15.763078607142859,0.052342608000000006
133,30,1.5486722,0.766511944,0.9747296,169.85961923333335,105.9798924372274,15.932305323333335,0.05502215223333334
134,20,1.0039973,0.7390128905,0.98287016,151.31618780000002,101.75381754221301,15.86236688,0.0537027583
135,19,0.9376554,0.7585725168421052,0.93830234,255.9299597368421,89.5025316476188,15.873549178947371,0.05496164763157894
136,14,0.7216479,0.7384789785714284,0.9195273,187.07325935714286,118.65646019750123,15.771322585714284,0.05428917735714286
137,16,0.800201,0.73386795875,0.9175923,186.448568125,101.86782952587738,15.83549230625,0.055051516187499996
138,17,0.82593113,0.7579126229411765,0.94589627,151.54701226470593,98.546625928386,15.83413213529412,0.054415702
139,18,0.89645725,0.7390808138888889,0.95161176,173.97492344444447,108.97241487349524,15.846254705555557,0.053375041166666665
140,20,0.9864056,0.745880512,0.94039285,178.26695872,112.14566602541936,15.850295685000003,0.053972900899999995
141,17,0.81947815,0.7487678964705884,0.9562614,150.783166,97.50965823051214,15.812567135294119,0.05548554258823529
142,16,0.79955876,0.7118404325000001,0.9074604,163.38485674999998,112.88247485829675,15.819807381250001,0.055210037187500005
143,20,0.9756993,0.7292053635,0.95853245,145.94732771499997,109.82667791678507,15.86210657,0.0543854576
144,22,1.1044278,0.7542765040909092,0.95965016,184.0238173181818,96.9268815971477,15.870614513636365,0.056270991909090906
145,18,0.92532957,0.7448930261111111,0.8695997,196.3344096111111,115.0244554209185,15.823295166666668,0.05511519116666666
146,23,1.1325719,0.7695395526086957,0.96337557,160.63048652173913,108.69834213537548,15.877607565217387,0.05464169726086958
147,18,0.88161683,0.7449569822222223,0.9030349,175.50644433333335,96.7751476248395,15.831013305555555,0.05546026138888889
148,20,0.99584544,0.73994821,0.97400147,140.3426848,107.09979638840255,15.863279075000003,0.0555131056
149,21,1.0725622,0.7279515342857144,0.95916516,169.0801082857143,96.52541657049593,15.8839184,0.05562995047619049
150,20,0.99572355,0.7378259464999999,0.9740884,135.29343715,100.64815958887512,15.887208675000002,0.054612575249999996
151,17,0.85121024,0.7280781182352942,0.9144394,200.33187968235296,107.82257891654194,15.82551347647059,0.056099948058823526
152,24,1.2171359,0.7481878683333334,0.91724384,201.35316091666667,101.24722383397972,15.889660999999998,0.05575500329166666
153,17,0.8373668,0.7536482976470588,0.96495545,223.58753276470586,108.63676906812364,15.845421158823532,0.056422560176470585
154,20,1.0283166,0.7287192909999999,0.98911285,166.85906475000002,113.9506487544885,15.877913295000004,0.05535228579999999
155,23,1.1374494,0.7674542043478262,0.9952476,165.77407456521735,114.96360013810458,15.905061386956524,0.05548955252173914
156,18,0.9001955,0.76337446,0.94812065,181.1104956111111,109.79400529769796,15.849758111111113,0.05468054083333333
157,22,1.0527614,0.7098934845454545,0.88534206,164.53953177272732,104.7041140021354,15.87838564090909,0.05631614890909091
158,25,1.24091,0.7451641172000001,0.9314968,183.48826016000004,112.51929479673122,15.930882420000003,0.05474850063999999
159,13,0.648338,0.72920674,0.91342527,204.11637646153844,100.81787551448186,15.73901183076923,0.053648252615384626
160,21,1.0377191,0.7531412242857142,1.0035267,172.4892649390476,111.30619663699619,15.876684176190478,0.05439630866666666
161,17,0.8420633,0.7569420588235294,0.9559211,147.41549432941176,106.70753487380189,15.814723035294117,0.05546323476470588
162,20,0.9808885,0.7250166069999999,0.9304573,200.7266167,97.19160368478694,15.856399909999999,0.053218911449999996
163,20,0.9666251,0.743326092,0.9408889,204.23014627999999,117.62120470820636,15.876717624999994,0.054009941799999996
164,23,1.1825545,0.7551741956521739,0.92954135,170.8022529,110.23833808338136,15.8943831826087,0.05449436969565216
165,24,1.1890727,0.7610286333333334,0.95608795,188.5644069583333,113.61401373624929,15.894614066666668,0.054599577125
166,19,0.9597558,0.7693237326315789,0.95026684,194.95688315789474,109.89385047039745,15.85458197368421,0.054862193368421054
167,16,0.811251,0.757174120625,0.98801976,190.32053037499998,109.82960044981462,15.860550725,0.054464679687499996
168,21,1.0529518,0.7413147628571429,0.9195602,158.9673676666667,113.031974989988,15.869940066666667,0.054498466333333336
169,20,1.0272808,0.73429399,0.9660677,170.694451875,116.42312702180129,15.85301288,0.05509535499999999
170,24,1.2349285,0.7672839333333332,0.9842839,155.289044125,97.91233576949416,15.915364333333335,0.05533139633333334
171,21,1.0733081,0.7519541233333332,1.0066391,194.52076483333332,112.04566743233042,15.892572219047617,0.05567737476190476
172,27,1.3190758,0.7531614588888887,0.97671986,174.28028277777778,111.38850417099374,15.921422555555557,0.05745037948148148
173,19,0.9117309,0.7406871973684211,0.9069429,204.1975428421053,115.74686778790698,15.878021736842108,0.05488713494736842
174,15,0.7669628,0.7156088123333332,0.9285244,235.44197666666668,78.3884515876737,15.785425513333333,0.05490499120000001
175,14,0.6977706,0.7242575907142857,0.875354,162.5028706142857,109.34845238117292,15.793047300000001,0.05386010807142856
176,25,1.2079227,0.7400923084,1.0069556,184.00247961200003,118.97303298019834,15.906664799999998,0.054826442360000005
177,16,0.79517657,0.74078452875,0.8871958,143.927365,104.65890121684741,15.8568646875,0.0550489354375
178,15,0.73903507,0.7426297513333332,0.9294015,180.6825196,106.65167815576547,15.781307446666666,0.056358073200000004
179,20,0.9833793,0.7549234065,0.905493,187.9416994,90.09734922813449,15.856108690000003,0.056148577350000006
180,17,0.8728044,0.7623240617647058,0.9419604,160.88135947058825,100.28098477418902,15.836604370588233,0.05524022188235295
181,27,1.3247945,0.7401218266666668,0.96227324,184.10911102222224,104.25142067400174,15.926206088888888,0.05488869688888888
182,13,0.65954304,0.7583362692307694,1.0062785,225.8096934615385,96.82078101733424,15.75587286923077,0.05587966284615384
183,22,1.0877757,0.7523592331818182,0.9887924,214.27188454545458,110.34041104080116,15.86024119090909,0.05535927163636362
184,22,1.1019337,0.749128593181818,0.8986797,202.33846481818185,103.26246998454855,15.889101231818186,0.055429210318181814
185,21,1.0384308,0.7445711185714285,0.9313538,218.4612505714286,100.69817686575398,15.88101170952381,0.0547890120952381
186,17,0.88814855,0.7778756247058825,1.0050316,164.49872736235292,95.78195444100045,15.830739482352943,0.0555170605882353
187,19,0.8973982,0.7493401205263158,0.94680595,229.68453436842103,93.36691330644713,15.846568842105263,0.05561931573684211
188,15,0.7702948,0.7570667426666667,0.9415503,186.43351561333333,97.97702020974872,15.767598719999999,0.05456063060000001
189,22,1.1076523,0.7637091804545453,0.92714906,183.82609936363636,108.17153440808075,15.862403209090912,0.05561023972727274
190,22,1.1034191,0.7460298454545455,0.91568273,180.77513118181818,104.99922824834024,15.875991904545456,0.05509636236363636
191,16,0.78700197,0.749546624375,0.9071866,154.870327375,96.97111818210104,15.840216287499999,0.054372482062500005
192,17,0.8550215,0.7408092152941176,1.0369667,180.87928047058824,114.6048035965921,15.8154555,0.05619812652941176
193,24,1.1746954,0.7520371479166666,0.9817809,166.746451,101.3014455165186,15.897182554166667,0.05764748495833333
194,21,1.1103214,0.7502500814285714,0.9695436,173.6644618571428,103.76341792627153,15.885724523809523,0.05558593852380953
195,18,0.9140484,0.7557165222222222,0.9321173,189.32332399999999,113.41290985251865,15.870428033333335,0.05459937305555555
196,22,1.1236807,0.7302325095454545,0.958574,208.5276710909091,102.15173262669238,15.885596386363638,0.05559891604545455
197,15,0.74632716,0.7733434826666666,0.9860705,195.743508,101.95563406117384,15.791967920000001,0.05590072986666667
198,21,1.0118445,0.7602137795238095,0.95784414,236.44249952380952,93.4475087349183,15.885549352380952,0.054256428428571424
199,17,0.8472759,0.7551805029411764,0.9723855,181.26776523529412,109.28885079565353,15.82853194117647,0.05499952252941177
200,15,0.7813411,0.71347835,0.89072865,199.82466486666667,109.74479725080947,15.796612020000001,0.05514949446666668
201,23,1.1477486,0.7528165913043476,1.0164009,214.44992304347824,103.71222636580603,15.902120973913048,0.05459001578260869
202,18,0.8712534,0.7438108022222223,0.9842479,174.5364861277778,103.09428527878762,15.838483483333334,0.05581255222222222
203,14,0.7013483,0.7598247749999999,0.98831904,200.11601757142853,121.91422831370252,15.764549514285719,0.0565017745
204,20,0.9647896,0.7662484675,0.9434026,156.91048455000004,99.88850562840283,15.869977125,0.05470091365
205,20,1.0331115,0.7346929915,0.8895934,156.95699773799998,99.07267024159827,15.850564329999997,0.055166519049999994
206,21,1.0642313,0.7527288547619048,0.9538833,157.14957563333334,110.05636895412391,15.887788252380952,0.05541087785714286
207,22,1.1204057,0.7365341922727272,0.8772451,181.07539668181818,103.22299125614563,15.89566339090909,0.053784031999999996
208,23,1.1515688,0.7591125847826087,0.9126399,183.03735843478265,104.69885858737875,15.912884543478262,0.05627295534782608
209,25,1.2138517,0.7504419224,0.9025969,176.27718048,107.92514123868554,15.902679204000002,0.05529214488
210,22,1.095668,0.7342427881818182,0.98711693,161.49045913636363,99.01653353307773,15.871806595454547,0.055275882909090905
211,21,1.0869837,0.7650779223809524,0.9485737,215.94386933333334,110.92079430748983,15.885287971428568,0.0544757740952381
212,19,0.9830486,0.755716324736842,0.9617187,158.23889209473685,104.10381800439714,15.846650852631582,0.054718077736842105
213,15,0.7612674,0.7356694493333332,0.9100236,177.36966080666664,109.06613544195903,15.775379693333331,0.05256853640000001
214,14,0.7123234,0.7466727592857143,0.96190727,168.92254928571427,104.21684429209468,15.794519392857143,0.05504120928571427
215,21,1.0941097,0.7701877480952382,0.94924146,178.92486033333333,111.08875330433716,15.868172038095235,0.05598197428571428
216,22,1.1279972,0.7462888777272728,0.94156045,203.0305975909091,101.18462375536565,15.88638638181818,0.05564425563636363
217,16,0.77182245,0.733372419375,0.92023635,187.0159536875,98.53989109442693,15.81426356875,0.055277783750000004
218,21,1.0902599,0.7349809466666668,0.9489996,218.26285323809523,102.75004266670908,15.85556045238095,0.053944885761904766
219,19,0.97672606,0.7349379663157896,0.8710144,180.9908832263158,111.20748755389864,15.843562531578947,0.05555092789473683
220,17,0.8517279,0.7217031482352942,0.915489,173.53704306470587,130.92475674836987,15.798575729411766,0.05442686370588235
221,14,0.6873392,0.7507057699999999,0.94806075,181.5994880714286,101.1555203046043,15.788585335714286,0.054970428357142866
222,25,1.2515186,0.7532070404000001,0.92988753,199.29375612,106.32018483467112,15.922954879999999,0.05623470428
223,12,0.58903694,0.7615567508333333,0.9207283,174.5021536666667,110.87765243834254,15.724898316666668,0.054308806583333334
224,22,1.0834248,0.7693844331818182,0.97003055,193.84791066363633,107.6134944294999,15.859459927272729,0.05515010022727273
225,19,0.97634834,0.7670025678947369,0.9581308,225.41390557894738,80.19524101637906,15.86780724736842,0.05563230905263158
226,20,1.0398744,0.7310128889999999,0.9478231,144.131793985,107.05885851562367,15.863323259999998,0.05368276015000001
227,27,1.2867564,0.7337186240740741,0.975754,174.36155362592592,106.49008626401522,15.904357074074072,0.053830030185185195
228,20,1.0331404,0.7372356715,0.9910323,197.295602585,103.67605330983065,15.860566069999999,0.053871859300000005
229,17,0.80610454,0.7601417594117647,1.0201739,187.53732158823527,94.41491238960357,15.8072349,0.05493017088235294
230,24,1.2265031,0.7594473800000001,0.93196464,192.19233535,113.39249349498714,15.8992831,0.054350601125
231,13,0.6691516,0.742681896153846,0.9565273,164.58911438461539,116.9646611993137,15.758446907692306,0.05526671876923077
232,16,0.8120469,0.747308356875,0.9834454,179.87343633125,111.85101053600178,15.840823975,0.05523309
233,16,0.7911762,0.7382849850000001,0.94210035,190.38383670625,87.46102368788193,15.814148825000002,0.054834338812499994
234,19,0.9607238,0.7601631642105263,0.9376168,208.5069866,105.694893962311,15.871244584210528,0.056139800315789475
235,15,0.7653291,0.7489295666666667,0.9310466,242.8465893333333,103.76236761023452,15.788087253333336,0.056657830066666665
236,17,0.8380224,0.7470737629411763,0.9229182,175.30371316470587,101.8271628061077,15.801322223529413,0.05481409576470588
237,22,1.1317708,0.7426732118181818,0.93979627,170.18992995454542,105.913258377624,15.884239186363637,0.05446387827272727
238,26,1.3018879,0.7468950023076922,0.93238235,206.32744953846154,102.37242824748854,15.942753326923075,0.05419871115384615
239,17,0.8544143,0.7806946135294117,0.9788025,168.43561130882355,123.98613743115709,15.827132452941177,0.053539677235294125
240,22,1.1152884,0.769759105909091,0.9830411,171.81065859090907,109.21825928601855,15.884876627272728,0.05507221645454545
241,13,0.62452376,0.7279249607692309,0.8811511,134.97075392307693,97.15298070097487,15.762408869230768,0.053838474230769234
242,21,1.0283996,0.7589841242857143,0.89794815,143.0394795714286,90.46650786405368,15.891141071428573,0.05553667842857143
243,21,1.0612717,0.7714540161904763,0.95063984,151.91152476190476,106.61125615900912,15.888822980952382,0.05533494771428572
244,19,0.9257533,0.7093094805263157,0.85367686,196.62575021052632,111.25083168604793,15.875710089473689,0.05606784857894737
